"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MAM00067117","MORONDAVA, MA","2017-04-21",,"26.3","31.0",
"MAM00067117","MORONDAVA, MA","2017-04-22",,"26.2","31.0","20.4"
"MAM00067117","MORONDAVA, MA","2017-04-23",,"28.2","30.6","20.0"
"MAM00067117","MORONDAVA, MA","2017-04-24",,"25.2","30.2","19.0"
"MAM00067117","MORONDAVA, MA","2017-04-25",,"25.1","30.0","19.6"
"MAM00067117","MORONDAVA, MA","2017-04-26",,"25.2","30.0","19.0"
"MAM00067117","MORONDAVA, MA","2017-04-27",,"25.7","31.0","19.5"
"MAM00067117","MORONDAVA, MA","2017-04-28",,"28.1","33.8","20.0"
"MAM00067117","MORONDAVA, MA","2017-05-01",,"26.8","33.0",
"MAM00067117","MORONDAVA, MA","2017-05-02",,"27.3","33.0","21.0"
"MAM00067117","MORONDAVA, MA","2017-05-04",,"24.9","32.5","20.0"
"MAM00067117","MORONDAVA, MA","2017-05-05",,"27.0","32.0","20.0"
"MAM00067117","MORONDAVA, MA","2017-05-06",,"26.6","32.0","21.0"
"MAM00067117","MORONDAVA, MA","2017-05-07",,"26.6",,"21.0"
"MAM00067117","MORONDAVA, MA","2017-05-08",,"26.3","31.0","20.6"
"MAM00067117","MORONDAVA, MA","2017-05-09",,"26.8","33.0","20.0"
"MAM00067117","MORONDAVA, MA","2017-05-10",,"26.3","33.0","19.6"
"MAM00067117","MORONDAVA, MA","2017-05-11",,"26.0","32.5","18.6"
"MAM00067117","MORONDAVA, MA","2017-05-12",,"26.8",,"16.8"
"MAM00067117","MORONDAVA, MA","2017-05-13",,"23.0","30.6",
"MAM00067117","MORONDAVA, MA","2017-05-14",,"24.9","30.6","18.0"
"MAM00067117","MORONDAVA, MA","2017-05-15",,"26.0","33.2","18.5"
"MAM00067117","MORONDAVA, MA","2017-05-16",,"26.0","33.2","20.5"
"MAM00067117","MORONDAVA, MA","2017-05-17",,"28.5","30.8","22.4"
"MAM00067117","MORONDAVA, MA","2017-05-18",,"26.5","30.8","22.5"
"MAM00067117","MORONDAVA, MA","2017-05-19",,"24.7","30.5","20.0"
"MAM00067117","MORONDAVA, MA","2017-05-20",,"24.8","32.5","16.5"
"MAM00067117","MORONDAVA, MA","2017-05-21",,"25.1","32.5","18.5"
"MAM00067117","MORONDAVA, MA","2017-05-22",,"25.1","31.0","19.8"
"MAM00067117","MORONDAVA, MA","2017-05-25",,"25.9","30.6","19.1"
"MAM00067117","MORONDAVA, MA","2017-05-26",,"25.0","30.4","18.5"
"MAM00067117","MORONDAVA, MA","2017-05-27",,"24.1","30.2","19.2"
"MAM00067117","MORONDAVA, MA","2017-05-28",,"26.1","33.2","18.7"
"MAM00067117","MORONDAVA, MA","2017-05-29",,"24.8","33.2","18.5"
"MAM00067117","MORONDAVA, MA","2017-05-30",,"25.2","31.0","18.0"
"MAM00067117","MORONDAVA, MA","2017-05-31",,"25.4","28.0",
"MAM00067117","MORONDAVA, MA","2017-06-01",,"23.6","28.5","17.0"
"MAM00067117","MORONDAVA, MA","2017-06-02",,"23.4","29.0","19.0"
"MAM00067117","MORONDAVA, MA","2017-06-03",,"23.7","29.0","17.0"
"MAM00067117","MORONDAVA, MA","2017-06-04",,"24.3","30.0","18.0"
"MAM00067117","MORONDAVA, MA","2017-06-05",,"24.5","30.0","20.0"
"MAM00067117","MORONDAVA, MA","2017-06-06",,"26.6","33.0","19.8"
"MAM00067117","MORONDAVA, MA","2017-06-07",,"25.3","33.0","19.0"
"MAM00067117","MORONDAVA, MA","2017-06-08",,"25.0","32.5","17.0"
"MAM00067117","MORONDAVA, MA","2017-06-09",,"25.2","32.0","19.0"
"MAM00067117","MORONDAVA, MA","2017-06-12",,"26.1","33.2","19.6"
"MAM00067117","MORONDAVA, MA","2017-06-13",,"25.9","31.8","19.2"
"MAM00067117","MORONDAVA, MA","2017-06-14",,"25.1","30.0","18.5"
"MAM00067117","MORONDAVA, MA","2017-06-15",,"23.8","29.1","18.0"
"MAM00067117","MORONDAVA, MA","2017-06-16",,"23.9","28.5","19.3"
"MAM00067117","MORONDAVA, MA","2017-06-17",,"25.9","30.5",
"MAM00067117","MORONDAVA, MA","2017-06-18",,"23.7","30.6","16.9"
"MAM00067117","MORONDAVA, MA","2017-06-19",,"22.0","31.0","16.0"
"MAM00067117","MORONDAVA, MA","2017-06-20",,"23.6","31.0","16.0"
"MAM00067117","MORONDAVA, MA","2017-06-21",,"23.6","28.5",
"MAM00067117","MORONDAVA, MA","2017-06-22",,"24.5","31.0","17.0"
"MAM00067117","MORONDAVA, MA","2017-06-23",,"24.6","31.0","19.0"
"MAM00067117","MORONDAVA, MA","2017-06-24",,"24.8","29.0",
"MAM00067117","MORONDAVA, MA","2017-06-25",,"24.4","31.0","19.0"
"MAM00067117","MORONDAVA, MA","2017-06-26",,"23.8","31.0","16.0"
"MAM00067117","MORONDAVA, MA","2017-06-27",,"25.1","32.5","18.0"
"MAM00067117","MORONDAVA, MA","2017-06-28",,"24.3","32.5","18.0"
"MAM00067117","MORONDAVA, MA","2017-06-29",,"24.7","30.5","17.0"
"MAM00067117","MORONDAVA, MA","2017-06-30",,"26.3","30.3","14.5"
"MAM00067117","MORONDAVA, MA","2017-07-01",,"22.7","30.3","15.5"
"MAM00067117","MORONDAVA, MA","2017-07-02",,"21.9","29.5","14.0"
"MAM00067117","MORONDAVA, MA","2017-07-03",,"25.2","30.3","15.6"
"MAM00067117","MORONDAVA, MA","2017-07-04",,"24.9","31.0","17.3"
"MAM00067117","MORONDAVA, MA","2017-07-05",,"25.6","31.0","21.6"
"MAM00067117","MORONDAVA, MA","2017-07-06",,"26.2","32.5","18.5"
"MAM00067117","MORONDAVA, MA","2017-07-07",,"25.1","33.0",
"MAM00067117","MORONDAVA, MA","2017-07-08",,"24.3","33.0","15.7"
"MAM00067117","MORONDAVA, MA","2017-07-09",,"24.0","30.6","15.0"
"MAM00067117","MORONDAVA, MA","2017-07-10",,"22.6","30.4","15.5"
"MAM00067117","MORONDAVA, MA","2017-07-11",,"23.4","29.1","15.6"
"MAM00067117","MORONDAVA, MA","2017-07-12",,"21.7","30.5","14.2"
"MAM00067117","MORONDAVA, MA","2017-07-13",,"21.9","30.5","14.4"
"MAM00067117","MORONDAVA, MA","2017-07-14",,"21.9","29.0","12.7"
"MAM00067117","MORONDAVA, MA","2017-07-15",,"22.6","30.5","13.4"
"MAM00067117","MORONDAVA, MA","2017-07-16",,"22.7","30.5","14.4"
"MAM00067117","MORONDAVA, MA","2017-07-17",,"25.0","29.5","15.0"
"MAM00067117","MORONDAVA, MA","2017-07-18",,"23.2",,"15.0"
"MAM00067117","MORONDAVA, MA","2017-07-19",,"23.0","31.5","16.0"
"MAM00067117","MORONDAVA, MA","2017-07-20",,"24.1","29.0","19.0"
"MAM00067117","MORONDAVA, MA","2017-07-21",,"24.3","29.5","19.0"
"MAM00067117","MORONDAVA, MA","2017-07-22",,"24.1","30.5","16.0"
"MAM00067117","MORONDAVA, MA","2017-07-23",,"24.7","31.0","15.0"
"MAM00067117","MORONDAVA, MA","2017-07-24",,"24.4","31.0","18.5"
"MAM00067117","MORONDAVA, MA","2017-07-25",,"21.9","29.6","16.4"
"MAM00067117","MORONDAVA, MA","2017-07-26",,"22.8","28.9","15.5"
"MAM00067117","MORONDAVA, MA","2017-07-27",,"25.9","31.0","16.3"
"MAM00067117","MORONDAVA, MA","2017-07-28",,"25.3","31.6","17.2"
"MAM00067117","MORONDAVA, MA","2017-07-29",,"26.0","32.0","22.0"
"MAM00067117","MORONDAVA, MA","2017-07-30",,"27.1","32.0","18.5"
"MAM00067117","MORONDAVA, MA","2017-07-31",,"25.4","34.2",
"MAM00067117","MORONDAVA, MA","2017-08-01",,"24.6","32.5",
"MAM00067117","MORONDAVA, MA","2017-08-02",,"23.8","32.5","15.8"
"MAM00067117","MORONDAVA, MA","2017-08-03",,"24.5","30.3","17.4"
"MAM00067117","MORONDAVA, MA","2017-08-04",,"23.1","30.0","15.7"
"MAM00067117","MORONDAVA, MA","2017-08-05",,"22.3","30.0","15.0"
"MAM00067117","MORONDAVA, MA","2017-08-06",,"23.2","29.0","15.5"
"MAM00067117","MORONDAVA, MA","2017-08-07",,"22.4","29.0","14.5"
"MAM00067117","MORONDAVA, MA","2017-08-08",,"24.2","31.2","17.4"
"MAM00067117","MORONDAVA, MA","2017-08-09",,"23.1","31.2","17.4"
"MAM00067117","MORONDAVA, MA","2017-08-10",,"27.3","32.0","22.0"
"MAM00067117","MORONDAVA, MA","2017-08-11",,"25.9","32.0","20.2"
"MAM00067117","MORONDAVA, MA","2017-08-12",,"25.1","31.8","18.5"
"MAM00067117","MORONDAVA, MA","2017-08-13",,"24.6","31.8","18.0"
"MAM00067117","MORONDAVA, MA","2017-08-14",,"23.4","30.0","16.5"
"MAM00067117","MORONDAVA, MA","2017-08-15",,"22.1","29.0","16.2"
"MAM00067117","MORONDAVA, MA","2017-08-16",,"23.9","28.7","17.5"
"MAM00067117","MORONDAVA, MA","2017-08-17",,"27.5","31.5","17.8"
"MAM00067117","MORONDAVA, MA","2017-08-18",,"26.8","31.5","21.5"
"MAM00067117","MORONDAVA, MA","2017-08-19",,"25.8","30.4","22.3"
"MAM00067117","MORONDAVA, MA","2017-08-20",,"25.1","30.1","20.6"
"MAM00067117","MORONDAVA, MA","2017-08-21",,"23.6","30.1","18.4"
"MAM00067117","MORONDAVA, MA","2017-08-22",,"22.7","29.0","15.0"
"MAM00067117","MORONDAVA, MA","2017-08-23",,"24.4","29.5","19.8"
"MAM00067117","MORONDAVA, MA","2017-08-24",,"22.0","29.0",
"MAM00067117","MORONDAVA, MA","2017-08-25",,"25.7","29.4","17.6"
"MAM00067117","MORONDAVA, MA","2017-08-26",,"23.4","29.4","16.4"
"MAM00067117","MORONDAVA, MA","2017-08-27",,"23.4","29.4","17.8"
"MAM00067117","MORONDAVA, MA","2017-08-28",,"22.6","28.8","16.0"
"MAM00067117","MORONDAVA, MA","2017-08-29",,"24.5","28.5","16.1"
"MAM00067117","MORONDAVA, MA","2017-08-30",,"23.8","28.5","17.5"
"MAM00067117","MORONDAVA, MA","2017-08-31",,"24.6","30.2","16.4"
"MAM00067117","MORONDAVA, MA","2017-09-01",,"23.2","30.2","15.5"
"MAM00067117","MORONDAVA, MA","2017-09-02",,"23.3","28.7","16.4"
"MAM00067117","MORONDAVA, MA","2017-09-03",,"23.5","28.7","17.0"
"MAM00067117","MORONDAVA, MA","2017-09-04",,"23.3","29.6","17.0"
"MAM00067117","MORONDAVA, MA","2017-09-05",,"24.8",,"19.3"
"MA000067197","TAOLAGNARO, MA","2017-01-02","8.9","26.3","29.0","22.7"
"MA000067197","TAOLAGNARO, MA","2017-01-03","2.0","26.8",,
"MA000067197","TAOLAGNARO, MA","2017-01-04","22.1","26.1","32.7",
"MA000067197","TAOLAGNARO, MA","2017-01-05","3.0","25.6","31.5","22.9"
"MA000067197","TAOLAGNARO, MA","2017-01-06","2.0","26.9","32.0","23.0"
"MA000067197","TAOLAGNARO, MA","2017-01-07","0.0","28.2","32.0","24.7"
"MA000067197","TAOLAGNARO, MA","2017-01-08",,"28.1",,
"MA000067197","TAOLAGNARO, MA","2017-01-09","2.0","27.3","32.6",
"MA000067197","TAOLAGNARO, MA","2017-01-10","0.0","28.1","32.0","25.4"
"MA000067197","TAOLAGNARO, MA","2017-01-11",,"28.4","32.3",
"MA000067197","TAOLAGNARO, MA","2017-01-12",,"28.2","32.3",
"MA000067197","TAOLAGNARO, MA","2017-01-13",,"28.4","32.4","25.4"
"MA000067197","TAOLAGNARO, MA","2017-01-14",,"28.3","32.4","24.2"
"MA000067197","TAOLAGNARO, MA","2017-01-15",,"28.5",,"24.7"
"MA000067197","TAOLAGNARO, MA","2017-01-16",,"28.8","32.8",
"MA000067197","TAOLAGNARO, MA","2017-01-17",,"29.2","33.3","24.5"
"MA000067197","TAOLAGNARO, MA","2017-01-18",,"28.5","34.0",
"MA000067197","TAOLAGNARO, MA","2017-01-19",,"28.4","32.1",
"MA000067197","TAOLAGNARO, MA","2017-01-20",,"28.7","33.2","24.8"
"MA000067197","TAOLAGNARO, MA","2017-01-21",,"29.1",,"24.6"
"MA000067197","TAOLAGNARO, MA","2017-01-22",,"28.3","33.8",
"MA000067197","TAOLAGNARO, MA","2017-01-23",,"28.2","32.5","24.6"
"MA000067197","TAOLAGNARO, MA","2017-01-24",,"28.5","32.4","24.8"
"MA000067197","TAOLAGNARO, MA","2017-01-25",,"28.6",,
"MA000067197","TAOLAGNARO, MA","2017-01-26",,"28.7",,
"MA000067197","TAOLAGNARO, MA","2017-01-27",,"27.9","32.6","22.8"
"MA000067197","TAOLAGNARO, MA","2017-01-28",,"27.9",,
"MA000067197","TAOLAGNARO, MA","2017-01-29","7.1","28.7",,"25.4"
"MA000067197","TAOLAGNARO, MA","2017-01-30","0.0","29.2","32.4","25.2"
"MA000067197","TAOLAGNARO, MA","2017-01-31",,"28.7",,"24.8"
"MA000067197","TAOLAGNARO, MA","2017-02-01",,"27.4","31.0",
"MA000067197","TAOLAGNARO, MA","2017-02-02","2.0","27.4","31.0","25.1"
"MA000067197","TAOLAGNARO, MA","2017-02-03","0.0","27.4","30.1",
"MA000067197","TAOLAGNARO, MA","2017-02-04","6.1","26.9","30.1","23.6"
"MA000067197","TAOLAGNARO, MA","2017-02-05","0.0","28.3",,
"MA000067197","TAOLAGNARO, MA","2017-02-06",,"28.2","32.0","25.0"
"MA000067197","TAOLAGNARO, MA","2017-02-07","0.8","27.4","32.0","24.5"
"MA000067197","TAOLAGNARO, MA","2017-02-08","5.1","28.2","31.0","24.4"
"MA000067197","TAOLAGNARO, MA","2017-02-09","0.3","28.4","31.4","24.4"
"MA000067197","TAOLAGNARO, MA","2017-02-10","0.0","28.4",,"25.0"
"MA000067197","TAOLAGNARO, MA","2017-02-11",,"28.7",,
"MA000067197","TAOLAGNARO, MA","2017-02-12",,"29.1","33.1","26.8"
"MA000067197","TAOLAGNARO, MA","2017-02-13",,"28.1","33.1","24.9"
"MA000067197","TAOLAGNARO, MA","2017-02-14","0.5","28.1","32.3","24.4"
"MA000067197","TAOLAGNARO, MA","2017-02-15","11.9","28.5","33.2","25.0"
"MA000067197","TAOLAGNARO, MA","2017-02-16","0.0","28.5","32.4",
"MA000067197","TAOLAGNARO, MA","2017-02-17","1.0","26.4","32.4","23.5"
"MA000067197","TAOLAGNARO, MA","2017-02-18","29.0","23.8","30.2",
"MA000067197","TAOLAGNARO, MA","2017-02-19","113.0","24.4","27.0","22.5"
"MA000067197","TAOLAGNARO, MA","2017-02-20","5.1","27.1",,"23.0"
"MA000067197","TAOLAGNARO, MA","2017-02-21","0.0","27.6","32.0","22.7"
"MA000067197","TAOLAGNARO, MA","2017-02-22",,"27.3","32.0",
"MA000067197","TAOLAGNARO, MA","2017-02-23","91.9","26.8","31.2","22.9"
"MA000067197","TAOLAGNARO, MA","2017-02-24",,"27.5","32.0","23.0"
"MA000067197","TAOLAGNARO, MA","2017-02-25",,"28.2","32.0","25.0"
"MA000067197","TAOLAGNARO, MA","2017-02-26",,"27.9","31.3",
"MA000067197","TAOLAGNARO, MA","2017-02-27",,"26.2","31.2",
"MA000067197","TAOLAGNARO, MA","2017-02-28","0.3","25.2","29.4","23.8"
"MA000067197","TAOLAGNARO, MA","2017-03-01","78.0","25.7","29.7","23.9"
"MA000067197","TAOLAGNARO, MA","2017-03-02","13.0","27.6",,"24.0"
"MA000067197","TAOLAGNARO, MA","2017-03-03","4.1","27.9","31.2",
"MA000067197","TAOLAGNARO, MA","2017-03-04","0.0","27.9",,
"MA000067197","TAOLAGNARO, MA","2017-03-05",,"27.6","31.5","24.4"
"MA000067197","TAOLAGNARO, MA","2017-03-06",,"28.4",,
"MA000067197","TAOLAGNARO, MA","2017-03-07",,"28.4","31.5",
"MA000067197","TAOLAGNARO, MA","2017-03-08","7.1","26.0","31.4",
"MA000067197","TAOLAGNARO, MA","2017-03-09","33.0","24.7","27.4",
"MA000067197","TAOLAGNARO, MA","2017-03-10","0.0","24.9","29.3",
"MA000067197","TAOLAGNARO, MA","2017-03-11","2.0","24.8","29.3","22.5"
"MA000067197","TAOLAGNARO, MA","2017-03-12","1.0","24.4",,
"MA000067197","TAOLAGNARO, MA","2017-03-13","17.0","24.9","27.8","22.4"
"MA000067197","TAOLAGNARO, MA","2017-03-14","0.0","24.8","27.0",
"MA000067197","TAOLAGNARO, MA","2017-03-15",,"25.8","28.4",
"MA000067197","TAOLAGNARO, MA","2017-03-16",,"27.3","30.4","24.6"
"MA000067197","TAOLAGNARO, MA","2017-03-17",,"27.2","30.4","24.6"
"MA000067197","TAOLAGNARO, MA","2017-03-18","0.8","26.4",,"24.3"
"MA000067197","TAOLAGNARO, MA","2017-03-19","0.8","26.8","30.0","24.9"
"MA000067197","TAOLAGNARO, MA","2017-03-20","4.1","26.6","30.0","24.3"
"MA000067197","TAOLAGNARO, MA","2017-03-21","18.0","25.3","30.0",
"MA000067197","TAOLAGNARO, MA","2017-03-22","11.9","25.3",,"23.0"
"MA000067197","TAOLAGNARO, MA","2017-03-23","3.0","26.3",,"23.4"
"MA000067197","TAOLAGNARO, MA","2017-03-24","0.0","26.8","30.0","22.9"
"MA000067197","TAOLAGNARO, MA","2017-03-25",,"27.6","31.3","23.4"
"MA000067197","TAOLAGNARO, MA","2017-03-26",,"25.7","31.3",
"MA000067197","TAOLAGNARO, MA","2017-03-27","26.9","23.4","30.0","22.5"
"MA000067197","TAOLAGNARO, MA","2017-03-28","89.9","24.9","26.6","22.5"
"MA000067197","TAOLAGNARO, MA","2017-03-29","37.1","26.3",,"23.0"
"MA000067197","TAOLAGNARO, MA","2017-03-30","0.0","25.6","29.5","23.0"
"MA000067197","TAOLAGNARO, MA","2017-03-31","7.9","25.3",,"23.5"
"MA000067197","TAOLAGNARO, MA","2017-04-01","4.1","26.3",,
"MA000067197","TAOLAGNARO, MA","2017-04-02","0.0","25.0","28.9","24.0"
"MA000067197","TAOLAGNARO, MA","2017-04-03","2.0","24.9","27.4","23.0"
"MA000067197","TAOLAGNARO, MA","2017-04-04","10.9","23.7","27.4","23.0"
"MA000067197","TAOLAGNARO, MA","2017-04-05","3.0","24.7","28.0","22.7"
"MA000067197","TAOLAGNARO, MA","2017-04-06","3.0","26.2","29.1","23.3"
"MA000067197","TAOLAGNARO, MA","2017-04-07","1.0","25.6","29.1","22.8"
"MA000067197","TAOLAGNARO, MA","2017-04-08","0.3","26.3",,
"MA000067197","TAOLAGNARO, MA","2017-04-09","0.0","25.9","29.7","23.3"
"MA000067197","TAOLAGNARO, MA","2017-04-10","1.0","25.1","29.4","23.0"
"MA000067197","TAOLAGNARO, MA","2017-04-11","1.0","25.7",,"23.5"
"MA000067197","TAOLAGNARO, MA","2017-04-12","0.0","26.3","30.2",
"MA000067197","TAOLAGNARO, MA","2017-04-13",,"26.7","30.9","23.0"
"MA000067197","TAOLAGNARO, MA","2017-04-14",,"27.1","30.9","23.0"
"MA000067197","TAOLAGNARO, MA","2017-04-15",,"26.6","30.2","22.6"
"MA000067197","TAOLAGNARO, MA","2017-04-16",,"26.4","31.0","23.8"
"MA000067197","TAOLAGNARO, MA","2017-04-17",,"25.5","31.0","22.0"
"MA000067197","TAOLAGNARO, MA","2017-04-18",,"25.1","28.9",
"MA000067197","TAOLAGNARO, MA","2017-04-19",,"25.2","28.2",
"MA000067197","TAOLAGNARO, MA","2017-04-20",,"24.8","29.0","19.3"
"MA000067197","TAOLAGNARO, MA","2017-04-21",,"25.2","30.8",
"MA000067197","TAOLAGNARO, MA","2017-04-22",,"24.7","30.8",
"MA000067197","TAOLAGNARO, MA","2017-04-23","7.9","23.7","28.3","20.2"
"MA000067197","TAOLAGNARO, MA","2017-04-24","0.0","23.7","27.2","20.1"
"MA000067197","TAOLAGNARO, MA","2017-04-25","2.0","20.6","26.9","19.9"
"MA000067197","TAOLAGNARO, MA","2017-04-26","0.8","22.1","26.0","19.7"
"MA000067197","TAOLAGNARO, MA","2017-04-27","0.8","22.5","26.0","21.0"
"MA000067197","TAOLAGNARO, MA","2017-04-28","7.9","23.8",,
"MA000067197","TAOLAGNARO, MA","2017-04-29","3.0","23.2",,"21.0"
"MA000067197","TAOLAGNARO, MA","2017-04-30","3.0","23.8",,
"MA000067197","TAOLAGNARO, MA","2017-05-01","0.0","21.8","26.7",
"MA000067197","TAOLAGNARO, MA","2017-05-02","4.1","22.1","26.2","18.8"
"MA000067197","TAOLAGNARO, MA","2017-05-03","0.0","22.7","26.6",
"MA000067197","TAOLAGNARO, MA","2017-05-04",,"24.2","27.4","21.3"
"MA000067197","TAOLAGNARO, MA","2017-05-05","0.0","23.8",,
"MA000067197","TAOLAGNARO, MA","2017-05-06",,"24.1",,
"MA000067197","TAOLAGNARO, MA","2017-05-07",,"25.0","28.3","22.4"
"MA000067197","TAOLAGNARO, MA","2017-05-08",,"24.8",,"21.8"
"MA000067197","TAOLAGNARO, MA","2017-05-09",,"23.8","28.7","21.6"
"MA000067197","TAOLAGNARO, MA","2017-05-10","6.1","22.2","27.2",
"MA000067197","TAOLAGNARO, MA","2017-05-11","3.0","23.9","27.2","20.6"
"MA000067197","TAOLAGNARO, MA","2017-05-12","0.0","24.8","28.3","21.8"
"MA000067197","TAOLAGNARO, MA","2017-05-13",,"24.2","28.0",
"MA000067197","TAOLAGNARO, MA","2017-05-14",,"24.3","28.0","19.7"
"MA000067197","TAOLAGNARO, MA","2017-05-15",,"24.2",,"20.4"
"MA000067197","TAOLAGNARO, MA","2017-05-16",,"24.0","27.0",
"MA000067197","TAOLAGNARO, MA","2017-05-17",,"24.1","29.3",
"MA000067197","TAOLAGNARO, MA","2017-05-18",,"24.4","29.3","21.2"
"MA000067197","TAOLAGNARO, MA","2017-05-19","0.5","23.6","28.6","20.4"
"MA000067197","TAOLAGNARO, MA","2017-05-20","0.0","22.0","27.6","18.1"
"MA000067197","TAOLAGNARO, MA","2017-05-21",,"22.9","26.4",
"MA000067197","TAOLAGNARO, MA","2017-05-22",,"22.9",,"19.4"
"MA000067197","TAOLAGNARO, MA","2017-05-23",,"24.2","28.0","20.4"
"MA000067197","TAOLAGNARO, MA","2017-05-24",,"23.7","28.3","19.4"
"MA000067197","TAOLAGNARO, MA","2017-05-25",,"21.8","28.3","15.0"
"MA000067197","TAOLAGNARO, MA","2017-05-26",,"23.2","29.2",
"MA000067197","TAOLAGNARO, MA","2017-05-27",,"23.7","29.2","17.3"
"MA000067197","TAOLAGNARO, MA","2017-05-28",,"23.6","28.9",
"MA000067197","TAOLAGNARO, MA","2017-05-29",,"21.6","28.5",
"MA000067197","TAOLAGNARO, MA","2017-05-30",,"22.2","27.3","17.9"
"MA000067197","TAOLAGNARO, MA","2017-05-31",,"24.0","28.2",
"MA000067197","TAOLAGNARO, MA","2017-06-01",,"22.7","28.2",
"MA000067197","TAOLAGNARO, MA","2017-06-02",,"22.9","27.5","19.8"
"MA000067197","TAOLAGNARO, MA","2017-06-03","8.9","22.9","27.0","20.9"
"MA000067197","TAOLAGNARO, MA","2017-06-04","7.9","23.5","27.4",
"MA000067197","TAOLAGNARO, MA","2017-06-05","0.0","24.7","28.3","11.5"
"MA000067197","TAOLAGNARO, MA","2017-06-06",,"22.7","28.5","17.0"
"MA000067197","TAOLAGNARO, MA","2017-06-07","11.9","23.3","28.5","20.3"
"MA000067197","TAOLAGNARO, MA","2017-06-08","2.0","23.9","27.4",
"MA000067197","TAOLAGNARO, MA","2017-06-09","0.0","22.4","27.4",
"MA000067197","TAOLAGNARO, MA","2017-06-10","9.9","22.3","24.6",
"MA000067197","TAOLAGNARO, MA","2017-06-11","41.9","24.0","26.8","21.9"
"MA000067197","TAOLAGNARO, MA","2017-06-12","0.0","23.4","28.8",
"MA000067197","TAOLAGNARO, MA","2017-06-13",,"21.8","28.8","16.8"
"MA000067197","TAOLAGNARO, MA","2017-06-14",,"22.5","28.2","17.8"
"MA000067197","TAOLAGNARO, MA","2017-06-15",,"22.9","27.0","18.7"
"MA000067197","TAOLAGNARO, MA","2017-06-16",,"22.8","27.0","19.6"
"MA000067197","TAOLAGNARO, MA","2017-06-17",,"21.1","27.0","17.8"
"MA000067197","TAOLAGNARO, MA","2017-06-18",,"21.3","24.4","17.4"
"MA000067197","TAOLAGNARO, MA","2017-06-19","0.8","21.1","23.2","19.4"
"MA000067197","TAOLAGNARO, MA","2017-06-20","0.0","20.7","23.2","18.8"
"MA000067197","TAOLAGNARO, MA","2017-06-21",,"21.8",,
"MA000067197","TAOLAGNARO, MA","2017-06-22",,"21.9",,"16.7"
"MA000067197","TAOLAGNARO, MA","2017-06-23",,"23.6","28.0",
"MA000067197","TAOLAGNARO, MA","2017-06-24",,"22.7",,
"MA000067197","TAOLAGNARO, MA","2017-06-25",,"21.4","25.6",
"MA000067197","TAOLAGNARO, MA","2017-06-26",,"20.5","24.9",
"MA000067197","TAOLAGNARO, MA","2017-06-27",,"19.9","24.5","15.0"
"MA000067197","TAOLAGNARO, MA","2017-06-28",,"21.8","25.2","18.0"
"MA000067197","TAOLAGNARO, MA","2017-06-29",,"22.0","28.1",
"MA000067197","TAOLAGNARO, MA","2017-06-30","0.0","19.7","28.1",
"MA000067197","TAOLAGNARO, MA","2017-07-01","4.1","21.0",,"16.8"
"MA000067197","TAOLAGNARO, MA","2017-07-02","0.0","21.4",,
"MA000067197","TAOLAGNARO, MA","2017-07-03","25.9","22.6","26.0","18.9"
"MA000067197","TAOLAGNARO, MA","2017-07-04","0.0","22.4","26.0","20.4"
"MA000067197","TAOLAGNARO, MA","2017-07-05",,"22.4","26.0","19.3"
"MA000067197","TAOLAGNARO, MA","2017-07-06",,"21.6","24.8","18.0"
"MA000067197","TAOLAGNARO, MA","2017-07-07","2.0","20.8","24.2",
"MA000067197","TAOLAGNARO, MA","2017-07-08","0.0","21.0","24.0",
"MA000067197","TAOLAGNARO, MA","2017-07-09",,"20.3","24.0",
"MA000067197","TAOLAGNARO, MA","2017-07-10",,"20.1","28.1",
"MA000067197","TAOLAGNARO, MA","2017-07-11",,"20.7","26.8","14.8"
"MA000067197","TAOLAGNARO, MA","2017-07-12","0.0","19.8","25.4","17.2"
"MA000067197","TAOLAGNARO, MA","2017-07-13","3.0","18.8","24.0","16.3"
"MA000067197","TAOLAGNARO, MA","2017-07-14","0.0","20.7","27.2","13.0"
"MA000067197","TAOLAGNARO, MA","2017-07-15",,"20.9","27.2","16.5"
"MA000067197","TAOLAGNARO, MA","2017-07-16",,"20.0","26.0","13.8"
"MA000067197","TAOLAGNARO, MA","2017-07-17",,"21.1","26.4","13.6"
"MA000067197","TAOLAGNARO, MA","2017-07-18","0.3","20.3","26.4",
"MA000067197","TAOLAGNARO, MA","2017-07-19","0.0","21.7","25.4","17.8"
"MA000067197","TAOLAGNARO, MA","2017-07-20","0.0","22.1",,"18.6"
"MA000067197","TAOLAGNARO, MA","2017-07-21","0.0","20.4","25.0",
"MA000067197","TAOLAGNARO, MA","2017-07-22",,"21.5","26.0","15.6"
"MA000067197","TAOLAGNARO, MA","2017-07-23",,"22.1","26.6","15.0"
"MA000067197","TAOLAGNARO, MA","2017-07-24",,"22.4",,
"MA000067197","TAOLAGNARO, MA","2017-07-25","1.0","20.8","26.5","17.8"
"MA000067197","TAOLAGNARO, MA","2017-07-26","8.9","21.1","25.0",
"MA000067197","TAOLAGNARO, MA","2017-07-27","5.1","21.9",,
"MA000067197","TAOLAGNARO, MA","2017-07-28","67.1","21.3","25.7","19.4"
"MA000067197","TAOLAGNARO, MA","2017-07-29","18.0","22.6","24.8",
"MA000067197","TAOLAGNARO, MA","2017-07-30","7.1","22.6","26.4",
