"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-18",,,"23.4","H,,S","29.0",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-19",,,"20.3","H,,S","29.0",",,S","15.8",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-20",,,"20.3","H,,S","27.2",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-21",,,"18.4","H,,S","26.0",",,S","15.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-22",,,"20.1","H,,S","28.0",",,S","14.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-23",,,"22.9","H,,S","28.0",",,S","14.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-24",,,"21.3","H,,S","28.4",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-25",,,"22.3","H,,S","29.0",",,S","14.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-26",,,"20.1","H,,S","29.0",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-27",,,"18.9","H,,S","27.0",",,S","12.5",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-28",,,"18.4","H,,S","25.0",",,S","12.4",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-29",,,"19.3","H,,S","25.7",",,S","13.9",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-30",,,"20.1","H,,S","28.0",",,S","11.8",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-08-31",,,"20.8","H,,S","28.2",",,S","10.8",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-09-01",,,"22.3","H,,S","30.5",",,S","14.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-09-02",,,"22.1","H,,S","30.5",",,S","13.8",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-09-03",,,"19.9","H,,S","29.5",",,S","14.4",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-09-04",,,"17.0","H,,S","26.0",",,S","10.2",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-09-05",,,"17.2","H,,S",,,"12.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-10-10",,,"27.8","H,,S",,,"17.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-12",,,"26.6","H,,S","29.8",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-13",,,"24.1","H,,S","29.8",",,S","21.2",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-14",,,"26.9","H,,S","32.0",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-15","31.0",",,S","20.8","H,,S","32.0",",,S","18.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-16","0.0",",,S","22.3","H,,S","27.3",",,S","18.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-17",,,"23.7","H,,S","29.9",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-18",,,"25.0","H,,S",,,,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-19","15.0",",,S","22.4","H,,S","31.0",",,S","19.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-20","0.0",",,S","24.7","H,,S","30.0",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-23","11.9",",,S","24.6","H,,S",,,,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-24","0.0",",,S","24.8","H,,S","30.2",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-26","2.0",",,S","23.6","H,,S","31.3",",,S","20.2",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-27","42.9",",,S","24.8","H,,S","30.4",",,S","18.9",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-28","0.0",",,S","23.2","H,,S",,,"19.3",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2017-12-29","7.9",",,S","22.9","H,,S","30.7",",,S","19.0",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2018-01-01","13.0",",,S","25.6","H,,S","30.2",",,S","20.2",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2018-01-03",,,"24.7","H,,S",,,,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2018-01-05",,,"24.9","H,,S","28.2",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2018-01-08",,,"23.7","H,,S","27.0",",,S",,
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2018-01-09","9.9",",,S","21.8","H,,S","28.9",",,S","19.8",",,S"
"MAM00067152","RANOHIRA, MA","-22.55","45.4","824.0","2018-01-10","0.0",",,S","22.6","H,,S","25.8",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-02",,,"28.7","H,,S","31.0",",,S","24.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-03",,,"29.4","H,,S",,,"23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-04",,,"27.1","H,,S","31.7",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-05",,,"28.9","H,,S",,,"23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-06",,,"27.6","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-07",,,"28.2","H,,S","31.5",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-08",,,"28.3","H,,S","31.4",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-09",,,"27.7","H,,S","30.8",",,S","24.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-10",,,"29.1","H,,S",,,"25.3",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-11",,,"29.2","H,,S","32.9",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-12","0.8",",,S","26.9","H,,S","32.9",",,S","24.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-13","0.0",",,S","25.8","H,,S","31.0",",,S","24.3",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-14","5.1",",,S","27.5","H,,S","32.1",",,S","23.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-15","64.0",",,S","28.8","H,,S","32.7",",,S","23.9",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-16","18.0",",,S","27.2","H,,S","32.7",",,S","23.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-17","0.0",",,S","28.4","H,,S","33.4",",,S","23.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-18","4.1",",,S","26.9","H,,S","33.4",",,S","23.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-19","0.0",",,S","27.2","H,,S","31.3",",,S","23.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-20","38.1",",,S","26.7","H,,S","31.3",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-21","23.1",",,S","27.0","H,,S","31.1",",,S","23.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-22","14.0",",,S","26.8","H,,S","31.1",",,S","24.1",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-23","16.0",",,S","26.2","H,,S","31.3",",,S","22.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-24","0.0",",,S","28.4","H,,S","31.3",",,S","23.3",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-25","41.9",",,S","28.2","H,,S","31.0",",,S","23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-26","0.0",",,S","28.8","H,,S",,,"24.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-27","4.1",",,S","28.7","H,,S","31.8",",,S","23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-28","0.0",",,S","28.5","H,,S","32.4",",,S","24.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-29","42.9",",,S","28.6","H,,S","32.2",",,S","23.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-30","9.9",",,S","27.3","H,,S","32.1",",,S","23.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-01-31","0.0",",,S","27.6","H,,S","31.6",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-01",,,"28.0","H,,S","32.2",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-02","17.0",",,S","27.7","H,,S","31.9",",,S","24.9",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-03","0.0",",,S","27.8","H,,S","31.3",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-04","25.9",",,S","27.9","H,,S","31.3",",,S","23.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-05","0.0",",,S","29.0","H,,S",,,"23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-06","24.9",",,S","27.4","H,,S","31.5",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-07","3.0",",,S","26.3","H,,S","29.7",",,S","24.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-08","21.1",",,S","26.0","H,,S",,,"22.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-09","34.0",",,S","26.7","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-10","6.1",",,S","28.4","H,,S",,,"23.9",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-11","0.0",",,S","28.3","H,,S","31.9",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-12","5.1",",,S","26.3","H,,S","32.3",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-13","4.1",",,S","29.2","H,,S","34.1",",,S","23.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-14","0.0",",,S","29.4","H,,S","34.0",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-15",,,"28.0","H,,S","33.7",",,S","23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-16",,,"28.9","H,,S","32.7",",,S","25.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-17",,,"27.5","H,,S","32.7",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-18","16.0",",,S","25.2","H,,S","31.9",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-19","106.9",",,S","27.6","H,,S","32.1",",,S","23.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-20","48.0",",,S","26.8","H,,S","32.1",",,S","23.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-21","5.1",",,S","26.8","H,,S","31.6",",,S","24.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-22","0.0",",,S","27.8","H,,S","31.9",",,S","23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-23",,,"28.3","H,,S","32.7",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-24",,,"28.2","H,,S","32.7",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-25","6.1","B,,S","27.5","H,,S","32.4",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-26","7.9","B,,S","26.9","H,,S","32.4",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-27","16.0","B,,S","27.4","H,,S","32.4",",,S","23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-02-28","6.1","B,,S","27.7","H,,S","31.5",",,S","24.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-01",,,"26.6","H,,S","31.5",",,S","24.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-02",,,"27.4","H,,S","32.2",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-03",,,"27.7","H,,S","32.2",",,S","23.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-04",,,"27.9","H,,S","31.5",",,S","24.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-05",,,"30.7","H,,S","33.0",",,S","24.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-06",,,"28.8","H,,S","33.0",",,S","24.9",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-07","144.0","D,,S","27.1","H,,S","32.5",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-08","117.1","B,,S","26.6","H,,S","29.5",",,S","25.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-09",,,"28.4","H,,S",,,"23.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-10","8.9","B,,S","26.8","H,,S","30.6",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-11",,,"28.8","H,,S","32.0",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-12",,,"29.8","H,,S","32.8",",,S","25.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-13",,,"28.8","H,,S","32.4",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-14",,,"28.6","H,,S","31.0",",,S","24.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-15",,,"25.8","H,,S","31.0",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-16",,,"28.5","H,,S","32.5",",,S","24.3",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-17",,,"28.4","H,,S","32.6",",,S","24.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-18","7.1",",,S","28.7","H,,S","32.6",",,S","23.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-19","23.9",",,S","28.8","H,,S","31.8",",,S","25.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-20","0.0",",,S","29.1","H,,S","32.0",",,S","23.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-21","4.1",",,S","28.3","H,,S","32.1",",,S","24.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-22","25.9",",,S","28.1","H,,S","32.9",",,S","23.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-23","22.1",",,S","26.2","H,,S","32.9",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-24","8.9",",,S","27.2","H,,S","31.7",",,S","23.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-25","0.8",",,S","28.1","H,,S","31.2",",,S","24.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-26","0.0",",,S","28.0","H,,S","31.8",",,S","24.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-27",,,"28.6","H,,S","31.8",",,S","25.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-28","17.0",",,S","28.8","H,,S","32.0",",,S","24.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-29","0.0",",,S","28.6","H,,S",,,"24.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-30","46.0",",,S","28.3","H,,S","31.7",",,S","24.1",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-03-31","91.9",",,S","28.3","H,,S","32.5",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-01","19.1",",,S","28.7","H,,S",,,"23.1",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-02","3.0",",,S","27.3","H,,S","31.7",",,S","23.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-03","0.0",",,S","28.1","H,,S","32.7",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-04",,,"26.4","H,,S","32.7",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-05","3.0",",,S","27.7","H,,S","32.6",",,S","25.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-06","0.0",",,S","27.8","H,,S","32.6",",,S","24.1",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-07","2.0",",,S","28.7","H,,S","32.6",",,S","24.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-08","0.0",",,S","28.9","H,,S",,,"24.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-09",,,"28.1","H,,S","31.5",",,S","23.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-10",,,"28.3","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-11",,,"28.2","H,,S","32.6",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-12","3.0",",,S","28.8","H,,S","33.0",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-13","19.1",",,S","28.9","H,,S","33.0",",,S","24.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-14","0.0",",,S","29.1","H,,S","32.8",",,S","24.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-15",,,"28.9","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-16",,,"27.4","H,,S","32.7",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-17",,,"28.8","H,,S","32.1",",,S","23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-18",,,"29.2","H,,S",,,"24.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-19",,,"28.0","H,,S","32.1",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-20",,,"28.3","H,,S","32.2",",,S","24.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-21","19.1",",,S","28.2","H,,S","32.4",",,S","24.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-22","0.0",",,S","28.4","H,,S","32.4",",,S","23.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-23",,,"30.1","H,,S","32.0",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-24",,,"28.2","H,,S","32.0",",,S","23.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-25",,,"28.2","H,,S",,,"22.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-26","4.1",",,S","28.5","H,,S","32.0",",,S","24.9",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-27","0.0",",,S","29.0","H,,S",,,"23.9",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-28",,,"28.8","H,,S","32.9",",,S","24.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-29","1.0",",,S","27.8","H,,S","32.3",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-04-30","3.0",",,S","28.6","H,,S","32.0",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-01","0.0",",,S","28.5","H,,S","32.4",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-02","10.9",",,S","28.2","H,,S","32.4",",,S","23.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-03","0.0",",,S","28.3","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-04","30.0",",,S","29.1","H,,S","33.0",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-05","7.9",",,S","28.2","H,,S","33.0",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-06","0.0",",,S","28.7","H,,S","32.6",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-07",,,"28.2","H,,S","32.4",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-08",,,"28.7","H,,S","32.4",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-09",,,"28.9","H,,S","32.4",",,S","24.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-10",,,"28.7","H,,S","32.4",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-11",,,"27.1","H,,S","32.2",",,S","22.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-12",,,"27.9","H,,S",,,"22.8",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-13",,,"27.9","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-14","8.9",",,S","27.6","H,,S","31.4",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-15","0.0",",,S","27.9","H,,S","31.3",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-16",,,"28.0","H,,S","31.2",",,S","21.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-17",,,"28.2","H,,S","31.3",",,S","22.3",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-18",,,"27.7","H,,S","31.3",",,S","22.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-19",,,"27.4","H,,S","31.4",",,S","22.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-20",,,"28.3","H,,S","32.0",",,S","23.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-21",,,"28.4","H,,S","32.3",",,S","23.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-22",,,"28.2","H,,S","32.3",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-23","2.0",",,S","27.3","H,,S","31.6",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-24","0.0",",,S","26.8","H,,S",,,"21.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-25",,,"27.2","H,,S",,,"21.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-26",,,"27.3","H,,S","31.3",",,S","22.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-27",,,"27.4","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-28",,,"27.7","H,,S","31.9",",,S","22.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-29",,,"26.4","H,,S","31.1",",,S","22.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-30",,,"27.9","H,,S","31.5",",,S","23.7",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-05-31",,,"26.8","H,,S","29.6",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-01","16.0",",,S","25.9","H,,S","30.6",",,S","21.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-02","0.0",",,S","26.1","H,,S","30.6",",,S","22.4",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-03","0.8",",,S","26.8","H,,S","31.3",",,S","23.0",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-04","0.0",",,S","26.4","H,,S","31.3",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-05",,,"26.8","H,,S","30.3",",,S","21.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-06",,,"27.3","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-07",,,"27.2","H,,S",,,,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-08",,,"26.1","H,,S","30.8",",,S","21.9",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-09",,,"27.6","H,,S",,,"21.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-10",,,"27.9","H,,S",,,"22.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-11","7.9",",,S","28.2","H,,S",,,"22.9",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-12","0.0",",,S","27.2","H,,S","31.7",",,S","20.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-13",,,"27.2","H,,S","32.2",",,S","20.5",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-14",,,"26.0","H,,S","32.2",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-15",,,"26.4","H,,S","30.1",",,S","21.2",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-16","0.3",",,S","26.3","H,,S","30.3",",,S",,
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-17","0.0",",,S","26.8","H,,S","30.3",",,S","22.6",",,S"
"MAM00067012","FASCENE, MA","-13.312","48.315","11.0","2017-06-18","22.1",",,S","26.4","H,,S","30.1",",,S","22.0",",,S"
